Job_ID,Machine_ID,Operation_Type,Material_Used,Processing_Time,Energy_Consumption,Machine_Availability,Scheduled_Start,Scheduled_End,Actual_Start,Actual_End,Job_Status,Optimization_Category,Planned_Time,Actual_Run_Time,Downtime
J276,M02,Milling,2.96,78.0,4.23,95.0,2023-03-20 05:50:00,2023-03-20 07:08:00,,,Failed,Low Efficiency,78.0,,
J277,M01,Lathe,2.0,91.2,12.37,70.4,2023-03-20 06:00:00,2023-03-20 07:16:00,2023-03-20 06:02:00,2023-03-20 07:18:00,Completed,Moderate Efficiency,76.0,76.0,0.0
J278,M03,Additive,2.08,58.0,14.2,91.0,2023-03-20 06:10:00,2023-03-20 07:08:00,2023-03-20 06:10:00,2023-03-20 07:08:00,Completed,Moderate Efficiency,58.0,58.0,0.0
J279,M04,Milling,2.15,76.8,2.45,64.8,2023-03-20 06:20:00,2023-03-20 07:24:00,2023-03-20 06:22:00,2023-03-20 07:26:00,Completed,High Efficiency,64.0,64.0,0.0
J280,M05,Drilling,2.62,66.0,9.66,89.0,2023-03-20 06:30:00,2023-03-20 07:36:00,2023-03-20 06:27:00,2023-03-20 07:33:00,Completed,Low Efficiency,66.0,66.0,0.0
J281,M03,Lathe,4.82,59.0,8.66,95.0,2023-03-20 06:40:00,2023-03-20 07:39:00,2023-03-20 06:41:00,2023-03-20 07:40:00,Completed,High Efficiency,59.0,59.0,0.0
J282,M03,Lathe,3.17,30.0,10.21,88.0,2023-03-20 06:50:00,2023-03-20 07:20:00,2023-03-20 06:52:00,2023-03-20 07:22:00,Completed,Moderate Efficiency,30.0,30.0,0.0
J283,M01,Additive,1.52,44.4,9.47,76.80000000000001,2023-03-20 07:00:00,2023-03-20 07:37:00,2023-03-20 06:57:00,2023-03-20 07:34:00,Completed,Low Efficiency,37.0,37.0,0.0
J284,M02,Grinding,3.32,71.0,13.8,80.0,2023-03-20 07:10:00,2023-03-20 08:21:00,2023-03-20 07:20:00,2023-03-20 08:31:00,Delayed,Low Efficiency,71.0,71.0,0.0
J285,M01,Additive,3.25,127.19999999999999,13.31,68.8,2023-03-20 07:20:00,2023-03-20 09:06:00,2023-03-20 07:22:00,2023-03-20 09:08:00,Completed,Moderate Efficiency,106.0,106.0,0.0
J286,M04,Additive,3.22,128.4,6.69,72.8,2023-03-20 07:30:00,2023-03-20 09:17:00,2023-03-20 07:31:00,2023-03-20 09:18:00,Completed,High Efficiency,107.0,107.0,0.0
J287,M02,Lathe,3.31,95.0,5.56,85.0,2023-03-20 07:40:00,2023-03-20 09:15:00,2023-03-20 07:45:00,2023-03-20 09:20:00,Completed,High Efficiency,95.0,95.0,0.0
J288,M02,Additive,2.97,36.0,6.56,82.0,2023-03-20 07:50:00,2023-03-20 08:26:00,2023-03-20 07:55:00,2023-03-20 08:31:00,Completed,High Efficiency,36.0,36.0,0.0
J289,M02,Grinding,1.49,97.0,5.47,81.0,2023-03-20 08:00:00,2023-03-20 09:37:00,2023-03-20 07:58:00,2023-03-20 09:35:00,Completed,Low Efficiency,97.0,97.0,0.0
J290,M05,Grinding,3.82,81.0,10.72,99.0,2023-03-20 08:10:00,2023-03-20 09:31:00,2023-03-20 08:12:00,2023-03-20 09:33:00,Completed,Moderate Efficiency,81.0,81.0,0.0
J291,M03,Milling,5.0,26.0,12.76,95.0,2023-03-20 08:20:00,2023-03-20 08:46:00,2023-03-20 08:20:00,2023-03-20 08:46:00,Completed,Moderate Efficiency,26.0,26.0,0.0
J292,M04,Additive,2.41,111.6,9.8,72.8,2023-03-20 08:30:00,2023-03-20 10:03:00,2023-03-20 08:34:00,2023-03-20 10:07:00,Completed,Moderate Efficiency,93.0,93.0,0.0
J293,M04,Drilling,1.8,123.6,13.09,65.60000000000001,2023-03-20 08:40:00,2023-03-20 10:23:00,2023-03-20 08:36:00,2023-03-20 10:19:00,Completed,Low Efficiency,103.0,103.0,0.0
J294,M03,Drilling,4.27,90.0,6.74,87.0,2023-03-20 08:50:00,2023-03-20 10:20:00,2023-03-20 08:49:00,2023-03-20 10:19:00,Completed,Low Efficiency,90.0,90.0,0.0
J295,M02,Additive,2.46,39.0,10.97,96.0,2023-03-20 09:00:00,2023-03-20 09:39:00,2023-03-20 09:04:00,2023-03-20 09:43:00,Completed,Moderate Efficiency,39.0,39.0,0.0
J296,M03,Additive,2.96,76.0,13.25,88.0,2023-03-20 09:10:00,2023-03-20 10:26:00,,,Failed,Low Efficiency,76.0,,
J297,M01,Grinding,2.14,94.8,2.05,64.0,2023-03-20 09:20:00,2023-03-20 10:39:00,2023-03-20 09:47:00,2023-03-20 11:06:00,Delayed,Low Efficiency,79.0,79.0,0.0
J298,M04,Additive,2.19,139.2,4.79,76.0,2023-03-20 09:30:00,2023-03-20 11:26:00,2023-03-20 09:29:00,2023-03-20 11:25:00,Completed,Low Efficiency,116.0,116.0,0.0
J299,M04,Drilling,1.42,27.599999999999998,3.92,70.4,2023-03-20 09:40:00,2023-03-20 10:03:00,2023-03-20 10:02:00,2023-03-20 10:25:00,Delayed,Low Efficiency,23.0,23.0,0.0
J300,M04,Additive,3.42,24.0,6.24,73.60000000000001,2023-03-20 09:50:00,2023-03-20 10:10:00,2023-03-20 09:51:00,2023-03-20 10:11:00,Completed,High Efficiency,20.0,20.0,0.0
J301,M02,Drilling,3.16,87.0,5.09,92.0,2023-03-20 10:00:00,2023-03-20 11:27:00,2023-03-20 10:03:00,2023-03-20 11:30:00,Completed,High Efficiency,87.0,87.0,0.0
J302,M04,Drilling,2.25,62.4,14.65,78.4,2023-03-20 10:10:00,2023-03-20 11:02:00,2023-03-20 10:32:00,2023-03-20 11:24:00,Delayed,Low Efficiency,52.0,52.0,0.0
J303,M05,Additive,1.5,38.0,6.46,96.0,2023-03-20 10:20:00,2023-03-20 10:58:00,2023-03-20 10:18:00,2023-03-20 10:56:00,Completed,Low Efficiency,38.0,38.0,0.0
J304,M03,Drilling,1.07,75.0,6.02,99.0,2023-03-20 10:30:00,2023-03-20 11:45:00,2023-03-20 10:25:00,2023-03-20 11:40:00,Completed,Low Efficiency,75.0,75.0,0.0
J305,M05,Additive,4.33,89.0,12.46,81.0,2023-03-20 10:40:00,2023-03-20 12:09:00,2023-03-20 10:40:00,2023-03-20 12:09:00,Completed,Moderate Efficiency,89.0,89.0,0.0
J306,M03,Lathe,2.92,77.0,9.46,99.0,2023-03-20 10:50:00,2023-03-20 12:07:00,2023-03-20 10:47:00,2023-03-20 12:04:00,Completed,Low Efficiency,77.0,77.0,0.0
J307,M02,Lathe,3.25,89.0,6.97,98.0,2023-03-20 11:00:00,2023-03-20 12:29:00,2023-03-20 11:21:00,2023-03-20 12:50:00,Delayed,Low Efficiency,89.0,89.0,0.0
J308,M01,Additive,1.25,60.0,3.41,64.0,2023-03-20 11:10:00,2023-03-20 12:00:00,2023-03-20 11:10:00,2023-03-20 12:00:00,Completed,High Efficiency,50.0,50.0,0.0
J309,M03,Additive,3.07,71.0,11.53,82.0,2023-03-20 11:20:00,2023-03-20 12:31:00,2023-03-20 11:31:00,2023-03-20 12:42:00,Delayed,Low Efficiency,71.0,71.0,0.0
J310,M04,Grinding,2.35,60.0,8.24,75.2,2023-03-20 11:30:00,2023-03-20 12:20:00,2023-03-20 11:29:00,2023-03-20 12:19:00,Completed,Low Efficiency,50.0,50.0,0.0
J311,M02,Milling,3.76,85.0,13.06,87.0,2023-03-20 11:40:00,2023-03-20 13:05:00,,,Failed,Low Efficiency,85.0,,
J312,M04,Drilling,2.86,114.0,6.84,77.60000000000001,2023-03-20 11:50:00,2023-03-20 13:25:00,,,Failed,Low Efficiency,95.0,,
J313,M05,Milling,2.52,59.0,4.65,94.0,2023-03-20 12:00:00,2023-03-20 12:59:00,,,Failed,Low Efficiency,59.0,,
J314,M05,Grinding,4.39,113.0,10.52,80.0,2023-03-20 12:10:00,2023-03-20 14:03:00,2023-03-20 12:13:00,2023-03-20 14:06:00,Completed,Moderate Efficiency,113.0,113.0,0.0
J315,M05,Grinding,4.4,51.0,4.67,91.0,2023-03-20 12:20:00,2023-03-20 13:11:00,2023-03-20 12:20:00,2023-03-20 13:11:00,Completed,High Efficiency,51.0,51.0,0.0
J316,M02,Milling,3.4,105.0,14.25,87.0,2023-03-20 12:30:00,2023-03-20 14:15:00,2023-03-20 12:32:00,2023-03-20 14:17:00,Completed,Moderate Efficiency,105.0,105.0,0.0
J317,M05,Additive,4.77,70.0,4.67,88.0,2023-03-20 12:40:00,2023-03-20 13:50:00,2023-03-20 12:39:00,2023-03-20 13:49:00,Completed,Low Efficiency,70.0,70.0,0.0
J318,M02,Drilling,3.6,87.0,10.22,95.0,2023-03-20 12:50:00,2023-03-20 14:17:00,2023-03-20 12:48:00,2023-03-20 14:15:00,Completed,Low Efficiency,87.0,87.0,0.0
J319,M03,Milling,3.45,23.0,10.48,80.0,2023-03-20 13:00:00,2023-03-20 13:23:00,2023-03-20 12:58:00,2023-03-20 13:21:00,Completed,Low Efficiency,23.0,23.0,0.0
J320,M04,Grinding,2.91,46.8,2.7,73.60000000000001,2023-03-20 13:10:00,2023-03-20 13:49:00,2023-03-20 13:14:00,2023-03-20 13:53:00,Completed,High Efficiency,39.0,39.0,0.0
J321,M01,Additive,4.49,84.0,10.34,74.4,2023-03-20 13:20:00,2023-03-20 14:30:00,2023-03-20 13:37:00,2023-03-20 14:47:00,Delayed,Low Efficiency,70.0,70.0,0.0
J322,M03,Lathe,3.62,80.0,10.42,88.0,2023-03-20 13:30:00,2023-03-20 14:50:00,2023-03-20 13:25:00,2023-03-20 14:45:00,Completed,Low Efficiency,80.0,80.0,0.0
J323,M01,Grinding,2.23,108.0,5.88,76.0,2023-03-20 13:40:00,2023-03-20 15:10:00,2023-03-20 13:43:00,2023-03-20 15:13:00,Completed,High Efficiency,90.0,90.0,0.0
J324,M05,Lathe,3.12,21.0,11.65,92.0,2023-03-20 13:50:00,2023-03-20 14:11:00,2023-03-20 14:05:00,2023-03-20 14:26:00,Delayed,Low Efficiency,21.0,21.0,0.0
J325,M03,Grinding,3.95,112.0,4.85,87.0,2023-03-20 14:00:00,2023-03-20 15:52:00,,,Failed,Low Efficiency,112.0,,
J326,M01,Additive,3.87,72.0,4.74,75.2,2023-03-20 14:10:00,2023-03-20 15:10:00,2023-03-20 14:14:00,2023-03-20 15:14:00,Completed,High Efficiency,60.0,60.0,0.0
J327,M04,Grinding,2.87,87.6,11.29,75.2,2023-03-20 14:20:00,2023-03-20 15:33:00,2023-03-20 14:20:00,2023-03-20 15:33:00,Completed,Moderate Efficiency,73.0,73.0,0.0
J328,M05,Milling,2.3,57.0,13.77,81.0,2023-03-20 14:30:00,2023-03-20 15:27:00,2023-03-20 14:35:00,2023-03-20 15:32:00,Completed,Moderate Efficiency,57.0,57.0,0.0
J329,M05,Additive,4.25,74.0,2.64,90.0,2023-03-20 14:40:00,2023-03-20 15:54:00,2023-03-20 14:52:00,2023-03-20 16:06:00,Delayed,Low Efficiency,74.0,74.0,0.0
J330,M01,Additive,4.14,64.8,8.66,68.8,2023-03-20 14:50:00,2023-03-20 15:44:00,2023-03-20 14:49:00,2023-03-20 15:43:00,Completed,Low Efficiency,54.0,54.0,0.0
J331,M04,Additive,4.45,32.4,5.78,77.60000000000001,2023-03-20 15:00:00,2023-03-20 15:27:00,2023-03-20 14:55:00,2023-03-20 15:22:00,Completed,Low Efficiency,27.0,27.0,0.0
J332,M05,Grinding,1.19,114.0,9.52,81.0,2023-03-20 15:10:00,2023-03-20 17:04:00,2023-03-20 15:06:00,2023-03-20 17:00:00,Completed,Low Efficiency,114.0,114.0,0.0
J333,M02,Lathe,1.15,61.0,11.45,85.0,2023-03-20 15:20:00,2023-03-20 16:21:00,2023-03-20 15:32:00,2023-03-20 16:33:00,Delayed,Low Efficiency,61.0,61.0,0.0
J334,M04,Milling,2.7,80.39999999999999,5.28,67.2,2023-03-20 15:30:00,2023-03-20 16:37:00,,,Failed,Low Efficiency,67.0,,
J335,M05,Additive,2.63,59.0,13.01,85.0,2023-03-20 15:40:00,2023-03-20 16:39:00,2023-03-20 15:44:00,2023-03-20 16:43:00,Completed,Moderate Efficiency,59.0,59.0,0.0
J336,M05,Grinding,4.69,25.0,10.4,87.0,2023-03-20 15:50:00,2023-03-20 16:15:00,2023-03-20 15:48:00,2023-03-20 16:13:00,Completed,Low Efficiency,25.0,25.0,0.0
J337,M02,Lathe,2.15,78.0,13.17,97.0,2023-03-20 16:00:00,2023-03-20 17:18:00,2023-03-20 16:16:00,2023-03-20 17:34:00,Delayed,Low Efficiency,78.0,78.0,0.0
J338,M01,Additive,2.04,85.2,13.97,74.4,2023-03-20 16:10:00,2023-03-20 17:21:00,2023-03-20 16:05:00,2023-03-20 17:16:00,Completed,Low Efficiency,71.0,71.0,0.0
J339,M03,Lathe,1.8,74.0,11.52,94.0,2023-03-20 16:20:00,2023-03-20 17:34:00,2023-03-20 16:25:00,2023-03-20 17:39:00,Completed,Moderate Efficiency,74.0,74.0,0.0
J340,M05,Drilling,2.2,58.0,6.8,92.0,2023-03-20 16:30:00,2023-03-20 17:28:00,2023-03-20 16:55:00,2023-03-20 17:53:00,Delayed,Low Efficiency,58.0,58.0,0.0
J341,M03,Grinding,1.18,96.0,13.66,91.0,2023-03-20 16:40:00,2023-03-20 18:16:00,,,Failed,Low Efficiency,96.0,,
J342,M04,Grinding,1.92,141.6,5.0,78.4,2023-03-20 16:50:00,2023-03-20 18:48:00,,,Failed,Low Efficiency,118.0,,
J343,M02,Grinding,4.88,100.0,10.38,90.0,2023-03-20 17:00:00,2023-03-20 18:40:00,2023-03-20 16:56:00,2023-03-20 18:36:00,Completed,Low Efficiency,100.0,100.0,0.0
J344,M01,Lathe,3.32,112.8,14.98,68.8,2023-03-20 17:10:00,2023-03-20 18:44:00,2023-03-20 17:15:00,2023-03-20 18:49:00,Completed,Moderate Efficiency,94.0,94.0,0.0
J345,M05,Lathe,3.07,37.0,6.03,85.0,2023-03-20 17:20:00,2023-03-20 17:57:00,,,Failed,Low Efficiency,37.0,,
J346,M04,Drilling,3.59,34.8,13.78,64.0,2023-03-20 17:30:00,2023-03-20 17:59:00,2023-03-20 17:29:00,2023-03-20 17:58:00,Completed,Low Efficiency,29.0,29.0,0.0
J347,M01,Lathe,4.02,87.6,14.45,76.80000000000001,2023-03-20 17:40:00,2023-03-20 18:53:00,2023-03-20 17:37:00,2023-03-20 18:50:00,Completed,Low Efficiency,73.0,73.0,0.0
J348,M02,Drilling,1.74,92.0,8.79,91.0,2023-03-20 17:50:00,2023-03-20 19:22:00,2023-03-20 17:51:00,2023-03-20 19:23:00,Completed,High Efficiency,92.0,92.0,0.0
J349,M04,Grinding,3.27,103.2,10.39,76.80000000000001,2023-03-20 18:00:00,2023-03-20 19:26:00,2023-03-20 17:58:00,2023-03-20 19:24:00,Completed,Low Efficiency,86.0,86.0,0.0
J350,M03,Additive,2.11,77.0,10.81,95.0,2023-03-20 18:10:00,2023-03-20 19:27:00,2023-03-20 18:09:00,2023-03-20 19:26:00,Completed,Low Efficiency,77.0,77.0,0.0
J351,M04,Additive,2.12,61.199999999999996,9.83,69.60000000000001,2023-03-20 18:20:00,2023-03-20 19:11:00,2023-03-20 18:22:00,2023-03-20 19:13:00,Completed,Moderate Efficiency,51.0,51.0,0.0
J352,M01,Lathe,2.46,111.6,14.04,65.60000000000001,2023-03-20 18:30:00,2023-03-20 20:03:00,2023-03-20 18:33:00,2023-03-20 20:06:00,Completed,Moderate Efficiency,93.0,93.0,0.0
J353,M02,Additive,2.46,36.0,5.98,84.0,2023-03-20 18:40:00,2023-03-20 19:16:00,2023-03-20 18:43:00,2023-03-20 19:19:00,Completed,High Efficiency,36.0,36.0,0.0
J354,M03,Grinding,1.3,61.0,13.62,84.0,2023-03-20 18:50:00,2023-03-20 19:51:00,2023-03-20 18:55:00,2023-03-20 19:56:00,Completed,Moderate Efficiency,61.0,61.0,0.0
J355,M03,Drilling,4.99,87.0,5.88,80.0,2023-03-20 19:00:00,2023-03-20 20:27:00,2023-03-20 18:57:00,2023-03-20 20:24:00,Completed,Low Efficiency,87.0,87.0,0.0
J356,M01,Lathe,2.22,121.19999999999999,10.12,68.0,2023-03-20 19:10:00,2023-03-20 20:51:00,2023-03-20 19:09:00,2023-03-20 20:50:00,Completed,Low Efficiency,101.0,101.0,0.0
J357,M05,Additive,2.75,116.0,11.31,99.0,2023-03-20 19:20:00,2023-03-20 21:16:00,2023-03-20 19:15:00,2023-03-20 21:11:00,Completed,Low Efficiency,116.0,116.0,0.0
J358,M01,Grinding,4.12,79.2,8.79,74.4,2023-03-20 19:30:00,2023-03-20 20:36:00,,,Failed,Low Efficiency,66.0,,
J359,M04,Grinding,2.73,108.0,7.96,72.8,2023-03-20 19:40:00,2023-03-20 21:10:00,2023-03-20 19:38:00,2023-03-20 21:08:00,Completed,Low Efficiency,90.0,90.0,0.0
J360,M05,Additive,1.81,29.0,8.0,97.0,2023-03-20 19:50:00,2023-03-20 20:19:00,2023-03-20 19:55:00,2023-03-20 20:24:00,Completed,Moderate Efficiency,29.0,29.0,0.0
J361,M05,Drilling,4.31,83.0,4.43,85.0,2023-03-20 20:00:00,2023-03-20 21:23:00,2023-03-20 19:56:00,2023-03-20 21:19:00,Completed,Low Efficiency,83.0,83.0,0.0
J362,M02,Drilling,1.25,50.0,12.64,83.0,2023-03-20 20:10:00,2023-03-20 21:00:00,2023-03-20 20:14:00,2023-03-20 21:04:00,Completed,Moderate Efficiency,50.0,50.0,0.0
J363,M04,Milling,4.13,141.6,3.21,68.0,2023-03-20 20:20:00,2023-03-20 22:18:00,2023-03-20 20:15:00,2023-03-20 22:13:00,Completed,Low Efficiency,118.0,118.0,0.0
J364,M05,Additive,2.57,115.0,6.41,81.0,2023-03-20 20:30:00,2023-03-20 22:25:00,2023-03-20 20:33:00,2023-03-20 22:28:00,Completed,High Efficiency,115.0,115.0,0.0
J365,M05,Additive,4.36,106.0,9.52,94.0,2023-03-20 20:40:00,2023-03-20 22:26:00,2023-03-20 20:37:00,2023-03-20 22:23:00,Completed,Low Efficiency,106.0,106.0,0.0
J366,M03,Drilling,1.15,47.0,12.4,92.0,2023-03-20 20:50:00,2023-03-20 21:37:00,2023-03-20 20:52:00,2023-03-20 21:39:00,Completed,Moderate Efficiency,47.0,47.0,0.0
J367,M05,Drilling,3.64,38.0,12.38,93.0,2023-03-20 21:00:00,2023-03-20 21:38:00,2023-03-20 21:02:00,2023-03-20 21:40:00,Completed,Moderate Efficiency,38.0,38.0,0.0
J368,M03,Grinding,3.79,63.0,8.96,85.0,2023-03-20 21:10:00,2023-03-20 22:13:00,2023-03-20 21:15:00,2023-03-20 22:18:00,Completed,Moderate Efficiency,63.0,63.0,0.0
J369,M04,Grinding,1.6,91.2,5.98,72.0,2023-03-20 21:20:00,2023-03-20 22:36:00,2023-03-20 21:15:00,2023-03-20 22:31:00,Completed,Low Efficiency,76.0,76.0,0.0
J370,M04,Milling,4.43,56.4,14.26,73.60000000000001,2023-03-20 21:30:00,2023-03-20 22:17:00,,,Failed,Low Efficiency,47.0,,
J371,M01,Lathe,2.29,38.4,4.38,70.4,2023-03-20 21:40:00,2023-03-20 22:12:00,2023-03-20 21:39:00,2023-03-20 22:11:00,Completed,Low Efficiency,32.0,32.0,0.0
J372,M03,Lathe,4.54,78.0,9.06,82.0,2023-03-20 21:50:00,2023-03-20 23:08:00,2023-03-20 22:06:00,2023-03-20 23:24:00,Delayed,Low Efficiency,78.0,78.0,0.0
J373,M05,Grinding,1.1,95.0,4.05,89.0,2023-03-20 22:00:00,2023-03-20 23:35:00,2023-03-20 21:59:00,2023-03-20 23:34:00,Completed,Low Efficiency,95.0,95.0,0.0
J374,M02,Milling,3.88,48.0,7.49,98.0,2023-03-20 22:10:00,2023-03-20 22:58:00,2023-03-20 22:09:00,2023-03-20 22:57:00,Completed,Low Efficiency,48.0,48.0,0.0
J375,M05,Additive,1.59,110.0,12.16,82.0,2023-03-20 22:20:00,2023-03-21 00:10:00,,,Failed,Low Efficiency,110.0,,
J376,M04,Drilling,3.87,62.4,13.19,70.4,2023-03-20 22:30:00,2023-03-20 23:22:00,2023-03-20 22:25:00,2023-03-20 23:17:00,Completed,Low Efficiency,52.0,52.0,0.0
J377,M02,Milling,2.39,61.0,6.11,94.0,2023-03-20 22:40:00,2023-03-20 23:41:00,2023-03-20 22:43:00,2023-03-20 23:44:00,Completed,High Efficiency,61.0,61.0,0.0
J378,M01,Grinding,1.78,75.6,4.78,77.60000000000001,2023-03-20 22:50:00,2023-03-20 23:53:00,,,Failed,Low Efficiency,63.0,,
J379,M01,Additive,4.05,56.4,5.13,64.8,2023-03-20 23:00:00,2023-03-20 23:47:00,2023-03-20 22:57:00,2023-03-20 23:44:00,Completed,Low Efficiency,47.0,47.0,0.0
J380,M02,Lathe,3.25,46.0,4.7,98.0,2023-03-20 23:10:00,2023-03-20 23:56:00,2023-03-20 23:12:00,2023-03-20 23:58:00,Completed,High Efficiency,46.0,46.0,0.0
J381,M01,Additive,1.33,106.8,7.85,68.8,2023-03-20 23:20:00,2023-03-21 00:49:00,2023-03-20 23:22:00,2023-03-21 00:51:00,Completed,High Efficiency,89.0,89.0,0.0
J382,M04,Lathe,3.53,86.39999999999999,14.49,79.2,2023-03-20 23:30:00,2023-03-21 00:42:00,2023-03-20 23:32:00,2023-03-21 00:44:00,Completed,Moderate Efficiency,72.0,72.0,0.0
J383,M01,Lathe,1.09,78.0,3.68,64.8,2023-03-20 23:40:00,2023-03-21 00:45:00,2023-03-21 00:01:00,2023-03-21 01:06:00,Delayed,Low Efficiency,65.0,65.0,0.0
J384,M01,Grinding,2.66,60.0,11.62,72.8,2023-03-20 23:50:00,2023-03-21 00:40:00,2023-03-20 23:49:00,2023-03-21 00:39:00,Completed,Low Efficiency,50.0,50.0,0.0
J385,M02,Milling,4.75,59.0,3.65,80.0,2023-03-21 00:00:00,2023-03-21 00:59:00,2023-03-21 00:00:00,2023-03-21 00:59:00,Completed,High Efficiency,59.0,59.0,0.0
J386,M05,Grinding,2.75,73.0,5.47,87.0,2023-03-21 00:10:00,2023-03-21 01:23:00,2023-03-21 00:13:00,2023-03-21 01:26:00,Completed,High Efficiency,73.0,73.0,0.0
J387,M01,Grinding,3.21,50.4,4.47,79.2,2023-03-21 00:20:00,2023-03-21 01:02:00,2023-03-21 00:16:00,2023-03-21 00:58:00,Completed,Low Efficiency,42.0,42.0,0.0
J388,M05,Milling,1.2,24.0,11.46,97.0,2023-03-21 00:30:00,2023-03-21 00:54:00,2023-03-21 00:28:00,2023-03-21 00:52:00,Completed,Low Efficiency,24.0,24.0,0.0
J389,M01,Additive,4.56,85.2,9.02,66.4,2023-03-21 00:40:00,2023-03-21 01:51:00,2023-03-21 00:40:00,2023-03-21 01:51:00,Completed,High Efficiency,71.0,71.0,0.0
J390,M04,Grinding,3.63,91.2,11.35,74.4,2023-03-21 00:50:00,2023-03-21 02:06:00,2023-03-21 01:04:00,2023-03-21 02:20:00,Delayed,Low Efficiency,76.0,76.0,0.0
J391,M03,Lathe,2.59,35.0,4.83,83.0,2023-03-21 01:00:00,2023-03-21 01:35:00,2023-03-21 00:58:00,2023-03-21 01:33:00,Completed,Low Efficiency,35.0,35.0,0.0
J392,M01,Milling,2.92,115.19999999999999,10.86,69.60000000000001,2023-03-21 01:10:00,2023-03-21 02:46:00,2023-03-21 01:06:00,2023-03-21 02:42:00,Completed,Low Efficiency,96.0,96.0,0.0
J393,M01,Grinding,2.96,82.8,2.09,76.0,2023-03-21 01:20:00,2023-03-21 02:29:00,2023-03-21 01:17:00,2023-03-21 02:26:00,Completed,Low Efficiency,69.0,69.0,0.0
J394,M02,Milling,2.5,74.0,10.7,96.0,2023-03-21 01:30:00,2023-03-21 02:44:00,2023-03-21 01:32:00,2023-03-21 02:46:00,Completed,Moderate Efficiency,74.0,74.0,0.0
J395,M03,Lathe,2.89,66.0,13.0,87.0,2023-03-21 01:40:00,2023-03-21 02:46:00,2023-03-21 01:37:00,2023-03-21 02:43:00,Completed,Low Efficiency,66.0,66.0,0.0
J396,M02,Milling,1.98,67.0,6.88,89.0,2023-03-21 01:50:00,2023-03-21 02:57:00,2023-03-21 01:46:00,2023-03-21 02:53:00,Completed,Low Efficiency,67.0,67.0,0.0
J397,M05,Lathe,4.28,23.0,8.52,81.0,2023-03-21 02:00:00,2023-03-21 02:23:00,,,Failed,Low Efficiency,23.0,,
J398,M01,Grinding,4.09,98.39999999999999,13.87,68.8,2023-03-21 02:10:00,2023-03-21 03:32:00,2023-03-21 02:09:00,2023-03-21 03:31:00,Completed,Low Efficiency,82.0,82.0,0.0
J399,M05,Additive,4.76,80.0,12.18,91.0,2023-03-21 02:20:00,2023-03-21 03:40:00,2023-03-21 02:19:00,2023-03-21 03:39:00,Completed,Low Efficiency,80.0,80.0,0.0
J400,M02,Grinding,4.34,24.0,2.23,95.0,2023-03-21 02:30:00,2023-03-21 02:54:00,2023-03-21 03:00:00,2023-03-21 03:24:00,Delayed,Low Efficiency,24.0,24.0,0.0
J401,M04,Grinding,4.27,58.8,8.1,76.80000000000001,2023-03-21 02:40:00,2023-03-21 03:29:00,,,Failed,Low Efficiency,49.0,,
J402,M04,Milling,2.94,135.6,10.78,75.2,2023-03-21 02:50:00,2023-03-21 04:43:00,2023-03-21 02:48:00,2023-03-21 04:41:00,Completed,Low Efficiency,113.0,113.0,0.0
J403,M05,Grinding,2.07,113.0,11.6,96.0,2023-03-21 03:00:00,2023-03-21 04:53:00,2023-03-21 03:02:00,2023-03-21 04:55:00,Completed,Moderate Efficiency,113.0,113.0,0.0
J404,M01,Milling,1.16,106.8,11.11,76.80000000000001,2023-03-21 03:10:00,2023-03-21 04:39:00,2023-03-21 03:24:00,2023-03-21 04:53:00,Delayed,Low Efficiency,89.0,89.0,0.0
J405,M03,Drilling,3.04,100.0,8.05,88.0,2023-03-21 03:20:00,2023-03-21 05:00:00,2023-03-21 03:24:00,2023-03-21 05:04:00,Completed,Moderate Efficiency,100.0,100.0,0.0
J406,M02,Drilling,1.32,87.0,3.5,83.0,2023-03-21 03:30:00,2023-03-21 04:57:00,2023-03-21 03:30:00,2023-03-21 04:57:00,Completed,High Efficiency,87.0,87.0,0.0
J407,M02,Drilling,4.92,120.0,11.91,90.0,2023-03-21 03:40:00,2023-03-21 05:40:00,2023-03-21 04:06:00,2023-03-21 06:06:00,Delayed,Low Efficiency,120.0,120.0,0.0
J408,M03,Drilling,1.42,54.0,7.62,88.0,2023-03-21 03:50:00,2023-03-21 04:44:00,2023-03-21 03:52:00,2023-03-21 04:46:00,Completed,High Efficiency,54.0,54.0,0.0
J409,M05,Grinding,2.94,31.0,12.64,84.0,2023-03-21 04:00:00,2023-03-21 04:31:00,2023-03-21 04:14:00,2023-03-21 04:45:00,Delayed,Low Efficiency,31.0,31.0,0.0
J410,M05,Milling,3.4,93.0,2.77,91.0,2023-03-21 04:10:00,2023-03-21 05:43:00,2023-03-21 04:14:00,2023-03-21 05:47:00,Completed,High Efficiency,93.0,93.0,0.0
J411,M03,Grinding,2.37,96.0,12.16,91.0,2023-03-21 04:20:00,2023-03-21 05:56:00,2023-03-21 04:44:00,2023-03-21 06:20:00,Delayed,Low Efficiency,96.0,96.0,0.0
J412,M01,Lathe,4.53,55.199999999999996,2.94,66.4,2023-03-21 04:30:00,2023-03-21 05:16:00,2023-03-21 04:47:00,2023-03-21 05:33:00,Delayed,Low Efficiency,46.0,46.0,0.0
J413,M04,Grinding,1.53,26.4,4.23,78.4,2023-03-21 04:40:00,2023-03-21 05:02:00,2023-03-21 04:39:00,2023-03-21 05:01:00,Completed,Low Efficiency,22.0,22.0,0.0
