Job_ID,Machine_ID,Operation_Type,Material_Used,Processing_Time,Energy_Consumption,Machine_Availability,Scheduled_Start,Scheduled_End,Actual_Start,Actual_End,Job_Status,Optimization_Category,Planned_Time,Actual_Run_Time,Downtime
J327,M04,Grinding,2.87,87.6,11.29,75.2,20-03-2023 14:20,20-03-2023 15:33,20-03-2023 14:20,20-03-2023 15:33,Completed,Moderate Efficiency,73,73,0
J328,M05,Milling,2.3,57,13.77,81,20-03-2023 14:30,20-03-2023 15:27,20-03-2023 14:35,20-03-2023 15:32,Completed,Moderate Efficiency,57,57,0
J329,M05,Additive,4.25,74,2.64,90,20-03-2023 14:40,20-03-2023 15:54,20-03-2023 14:52,20-03-2023 16:06,Delayed,Low Efficiency,74,74,0
J330,M01,Additive,4.14,64.8,8.66,68.8,20-03-2023 14:50,20-03-2023 15:44,20-03-2023 14:49,20-03-2023 15:43,Completed,Low Efficiency,54,54,0
J331,M04,Additive,4.45,32.4,5.78,77.6,20-03-2023 15:00,20-03-2023 15:27,20-03-2023 14:55,20-03-2023 15:22,Completed,Low Efficiency,27,27,0
J332,M05,Grinding,1.19,114,9.52,81,20-03-2023 15:10,20-03-2023 17:04,20-03-2023 15:06,20-03-2023 17:00,Completed,Low Efficiency,114,114,0
J333,M02,Lathe,1.15,61,11.45,85,20-03-2023 15:20,20-03-2023 16:21,20-03-2023 15:32,20-03-2023 16:33,Delayed,Low Efficiency,61,61,0
J334,M04,Milling,2.7,80.4,5.28,67.2,20-03-2023 15:30,20-03-2023 16:37,Null,Null,Failed,Low Efficiency,67,Null,Null
J335,M05,Additive,2.63,59,13.01,85,20-03-2023 15:40,20-03-2023 16:39,20-03-2023 15:44,20-03-2023 16:43,Completed,Moderate Efficiency,59,59,0
J336,M05,Grinding,4.69,25,10.4,87,20-03-2023 15:50,20-03-2023 16:15,20-03-2023 15:48,20-03-2023 16:13,Completed,Low Efficiency,25,25,0
J337,M02,Lathe,2.15,78,13.17,97,20-03-2023 16:00,20-03-2023 17:18,20-03-2023 16:16,20-03-2023 17:34,Delayed,Low Efficiency,78,78,0
J338,M01,Additive,2.04,85.2,13.97,74.4,20-03-2023 16:10,20-03-2023 17:21,20-03-2023 16:05,20-03-2023 17:16,Completed,Low Efficiency,71,71,0
J339,M03,Lathe,1.8,74,11.52,94,20-03-2023 16:20,20-03-2023 17:34,20-03-2023 16:25,20-03-2023 17:39,Completed,Moderate Efficiency,74,74,0
J340,M05,Drilling,2.2,58,6.8,92,20-03-2023 16:30,20-03-2023 17:28,20-03-2023 16:55,20-03-2023 17:53,Delayed,Low Efficiency,58,58,0
J341,M03,Grinding,1.18,96,13.66,91,20-03-2023 16:40,20-03-2023 18:16,Null,Null,Failed,Low Efficiency,96,Null,Null
J342,M04,Grinding,1.92,141.6,5,78.4,20-03-2023 16:50,20-03-2023 18:48,Null,Null,Failed,Low Efficiency,118,Null,Null
J343,M02,Grinding,4.88,100,10.38,90,20-03-2023 17:00,20-03-2023 18:40,20-03-2023 16:56,20-03-2023 18:36,Completed,Low Efficiency,100,100,0
J344,M01,Lathe,3.32,112.8,14.98,68.8,20-03-2023 17:10,20-03-2023 18:44,20-03-2023 17:15,20-03-2023 18:49,Completed,Moderate Efficiency,94,94,0
J345,M05,Lathe,3.07,37,6.03,85,20-03-2023 17:20,20-03-2023 17:57,Null,Null,Failed,Low Efficiency,37,Null,Null
J346,M04,Drilling,3.59,34.8,13.78,64,20-03-2023 17:30,20-03-2023 17:59,20-03-2023 17:29,20-03-2023 17:58,Completed,Low Efficiency,29,29,0
J347,M01,Lathe,4.02,87.6,14.45,76.8,20-03-2023 17:40,20-03-2023 18:53,20-03-2023 17:37,20-03-2023 18:50,Completed,Low Efficiency,73,73,0
J348,M02,Drilling,1.74,92,8.79,91,20-03-2023 17:50,20-03-2023 19:22,20-03-2023 17:51,20-03-2023 19:23,Completed,High Efficiency,92,92,0
J349,M04,Grinding,3.27,103.2,10.39,76.8,20-03-2023 18:00,20-03-2023 19:26,20-03-2023 17:58,20-03-2023 19:24,Completed,Low Efficiency,86,86,0
J350,M03,Additive,2.11,77,10.81,95,20-03-2023 18:10,20-03-2023 19:27,20-03-2023 18:09,20-03-2023 19:26,Completed,Low Efficiency,77,77,0
J351,M04,Additive,2.12,61.2,9.83,69.6,20-03-2023 18:20,20-03-2023 19:11,20-03-2023 18:22,20-03-2023 19:13,Completed,Moderate Efficiency,51,51,0
J352,M01,Lathe,2.46,111.6,14.04,65.6,20-03-2023 18:30,20-03-2023 20:03,20-03-2023 18:33,20-03-2023 20:06,Completed,Moderate Efficiency,93,93,0
J353,M02,Additive,2.46,36,5.98,84,20-03-2023 18:40,20-03-2023 19:16,20-03-2023 18:43,20-03-2023 19:19,Completed,High Efficiency,36,36,0
J354,M03,Grinding,1.3,61,13.62,84,20-03-2023 18:50,20-03-2023 19:51,20-03-2023 18:55,20-03-2023 19:56,Completed,Moderate Efficiency,61,61,0
J355,M03,Drilling,4.99,87,5.88,80,20-03-2023 19:00,20-03-2023 20:27,20-03-2023 18:57,20-03-2023 20:24,Completed,Low Efficiency,87,87,0
J356,M01,Lathe,2.22,121.2,10.12,68,20-03-2023 19:10,20-03-2023 20:51,20-03-2023 19:09,20-03-2023 20:50,Completed,Low Efficiency,101,101,0
J357,M05,Additive,2.75,116,11.31,99,20-03-2023 19:20,20-03-2023 21:16,20-03-2023 19:15,20-03-2023 21:11,Completed,Low Efficiency,116,116,0
J358,M01,Grinding,4.12,79.2,8.79,74.4,20-03-2023 19:30,20-03-2023 20:36,Null,Null,Failed,Low Efficiency,66,Null,Null
J359,M04,Grinding,2.73,108,7.96,72.8,20-03-2023 19:40,20-03-2023 21:10,20-03-2023 19:38,20-03-2023 21:08,Completed,Low Efficiency,90,90,0
J360,M05,Additive,1.81,29,8,97,20-03-2023 19:50,20-03-2023 20:19,20-03-2023 19:55,20-03-2023 20:24,Completed,Moderate Efficiency,29,29,0
J361,M05,Drilling,4.31,83,4.43,85,20-03-2023 20:00,20-03-2023 21:23,20-03-2023 19:56,20-03-2023 21:19,Completed,Low Efficiency,83,83,0
J362,M02,Drilling,1.25,50,12.64,83,20-03-2023 20:10,20-03-2023 21:00,20-03-2023 20:14,20-03-2023 21:04,Completed,Moderate Efficiency,50,50,0
J363,M04,Milling,4.13,141.6,3.21,68,20-03-2023 20:20,20-03-2023 22:18,20-03-2023 20:15,20-03-2023 22:13,Completed,Low Efficiency,118,118,0
J364,M05,Additive,2.57,115,6.41,81,20-03-2023 20:30,20-03-2023 22:25,20-03-2023 20:33,20-03-2023 22:28,Completed,High Efficiency,115,115,0
J365,M05,Additive,4.36,106,9.52,94,20-03-2023 20:40,20-03-2023 22:26,20-03-2023 20:37,20-03-2023 22:23,Completed,Low Efficiency,106,106,0
J366,M03,Drilling,1.15,47,12.4,92,20-03-2023 20:50,20-03-2023 21:37,20-03-2023 20:52,20-03-2023 21:39,Completed,Moderate Efficiency,47,47,0
J367,M05,Drilling,3.64,38,12.38,93,20-03-2023 21:00,20-03-2023 21:38,20-03-2023 21:02,20-03-2023 21:40,Completed,Moderate Efficiency,38,38,0
J368,M03,Grinding,3.79,63,8.96,85,20-03-2023 21:10,20-03-2023 22:13,20-03-2023 21:15,20-03-2023 22:18,Completed,Moderate Efficiency,63,63,0
J369,M04,Grinding,1.6,91.2,5.98,72,20-03-2023 21:20,20-03-2023 22:36,20-03-2023 21:15,20-03-2023 22:31,Completed,Low Efficiency,76,76,0
J370,M04,Milling,4.43,56.4,14.26,73.6,20-03-2023 21:30,20-03-2023 22:17,Null,Null,Failed,Low Efficiency,47,Null,Null
J371,M01,Lathe,2.29,38.4,4.38,70.4,20-03-2023 21:40,20-03-2023 22:12,20-03-2023 21:39,20-03-2023 22:11,Completed,Low Efficiency,32,32,0
J372,M03,Lathe,4.54,78,9.06,82,20-03-2023 21:50,20-03-2023 23:08,20-03-2023 22:06,20-03-2023 23:24,Delayed,Low Efficiency,78,78,0
J373,M05,Grinding,1.1,95,4.05,89,20-03-2023 22:00,20-03-2023 23:35,20-03-2023 21:59,20-03-2023 23:34,Completed,Low Efficiency,95,95,0
J374,M02,Milling,3.88,48,7.49,98,20-03-2023 22:10,20-03-2023 22:58,20-03-2023 22:09,20-03-2023 22:57,Completed,Low Efficiency,48,48,0
J375,M05,Additive,1.59,110,12.16,82,20-03-2023 22:20,21-03-2023 00:10,Null,Null,Failed,Low Efficiency,110,Null,Null
J376,M04,Drilling,3.87,62.4,13.19,70.4,20-03-2023 22:30,20-03-2023 23:22,20-03-2023 22:25,20-03-2023 23:17,Completed,Low Efficiency,52,52,0
J377,M02,Milling,2.39,61,6.11,94,20-03-2023 22:40,20-03-2023 23:41,20-03-2023 22:43,20-03-2023 23:44,Completed,High Efficiency,61,61,0
J378,M01,Grinding,1.78,75.6,4.78,77.6,20-03-2023 22:50,20-03-2023 23:53,Null,Null,Failed,Low Efficiency,63,Null,Null
J379,M01,Additive,4.05,56.4,5.13,64.8,20-03-2023 23:00,20-03-2023 23:47,20-03-2023 22:57,20-03-2023 23:44,Completed,Low Efficiency,47,47,0
J380,M02,Lathe,3.25,46,4.7,98,20-03-2023 23:10,20-03-2023 23:56,20-03-2023 23:12,20-03-2023 23:58,Completed,High Efficiency,46,46,0
J381,M01,Additive,1.33,106.8,7.85,68.8,20-03-2023 23:20,21-03-2023 00:49,20-03-2023 23:22,21-03-2023 00:51,Completed,High Efficiency,89,89,0
J382,M04,Lathe,3.53,86.4,14.49,79.2,20-03-2023 23:30,21-03-2023 00:42,20-03-2023 23:32,21-03-2023 00:44,Completed,Moderate Efficiency,72,72,0
J383,M01,Lathe,1.09,78,3.68,64.8,20-03-2023 23:40,21-03-2023 00:45,21-03-2023 00:01,21-03-2023 01:06,Delayed,Low Efficiency,65,65,0
J384,M01,Grinding,2.66,60,11.62,72.8,20-03-2023 23:50,21-03-2023 00:40,20-03-2023 23:49,21-03-2023 00:39,Completed,Low Efficiency,50,50,0
J385,M02,Milling,4.75,59,3.65,80,21-03-2023 00:00,21-03-2023 00:59,21-03-2023 00:00,21-03-2023 00:59,Completed,High Efficiency,59,59,0
J386,M05,Grinding,2.75,73,5.47,87,21-03-2023 00:10,21-03-2023 01:23,21-03-2023 00:13,21-03-2023 01:26,Completed,High Efficiency,73,73,0
J387,M01,Grinding,3.21,50.4,4.47,79.2,21-03-2023 00:20,21-03-2023 01:02,21-03-2023 00:16,21-03-2023 00:58,Completed,Low Efficiency,42,42,0
J388,M05,Milling,1.2,24,11.46,97,21-03-2023 00:30,21-03-2023 00:54,21-03-2023 00:28,21-03-2023 00:52,Completed,Low Efficiency,24,24,0
J389,M01,Additive,4.56,85.2,9.02,66.4,21-03-2023 00:40,21-03-2023 01:51,21-03-2023 00:40,21-03-2023 01:51,Completed,High Efficiency,71,71,0
J390,M04,Grinding,3.63,91.2,11.35,74.4,21-03-2023 00:50,21-03-2023 02:06,21-03-2023 01:04,21-03-2023 02:20,Delayed,Low Efficiency,76,76,0
J391,M03,Lathe,2.59,35,4.83,83,21-03-2023 01:00,21-03-2023 01:35,21-03-2023 00:58,21-03-2023 01:33,Completed,Low Efficiency,35,35,0
J392,M01,Milling,2.92,115.2,10.86,69.6,21-03-2023 01:10,21-03-2023 02:46,21-03-2023 01:06,21-03-2023 02:42,Completed,Low Efficiency,96,96,0
J393,M01,Grinding,2.96,82.8,2.09,76,21-03-2023 01:20,21-03-2023 02:29,21-03-2023 01:17,21-03-2023 02:26,Completed,Low Efficiency,69,69,0
J394,M02,Milling,2.5,74,10.7,96,21-03-2023 01:30,21-03-2023 02:44,21-03-2023 01:32,21-03-2023 02:46,Completed,Moderate Efficiency,74,74,0
J395,M03,Lathe,2.89,66,13,87,21-03-2023 01:40,21-03-2023 02:46,21-03-2023 01:37,21-03-2023 02:43,Completed,Low Efficiency,66,66,0
J396,M02,Milling,1.98,67,6.88,89,21-03-2023 01:50,21-03-2023 02:57,21-03-2023 01:46,21-03-2023 02:53,Completed,Low Efficiency,67,67,0
J397,M05,Lathe,4.28,23,8.52,81,21-03-2023 02:00,21-03-2023 02:23,Null,Null,Failed,Low Efficiency,23,Null,Null
J398,M01,Grinding,4.09,98.4,13.87,68.8,21-03-2023 02:10,21-03-2023 03:32,21-03-2023 02:09,21-03-2023 03:31,Completed,Low Efficiency,82,82,0
J399,M05,Additive,4.76,80,12.18,91,21-03-2023 02:20,21-03-2023 03:40,21-03-2023 02:19,21-03-2023 03:39,Completed,Low Efficiency,80,80,0
J400,M02,Grinding,4.34,24,2.23,95,21-03-2023 02:30,21-03-2023 02:54,21-03-2023 03:00,21-03-2023 03:24,Delayed,Low Efficiency,24,24,0
J401,M04,Grinding,4.27,58.8,8.1,76.8,21-03-2023 02:40,21-03-2023 03:29,Null,Null,Failed,Low Efficiency,49,Null,Null
J402,M04,Milling,2.94,135.6,10.78,75.2,21-03-2023 02:50,21-03-2023 04:43,21-03-2023 02:48,21-03-2023 04:41,Completed,Low Efficiency,113,113,0
J403,M05,Grinding,2.07,113,11.6,96,21-03-2023 03:00,21-03-2023 04:53,21-03-2023 03:02,21-03-2023 04:55,Completed,Moderate Efficiency,113,113,0
J404,M01,Milling,1.16,106.8,11.11,76.8,21-03-2023 03:10,21-03-2023 04:39,21-03-2023 03:24,21-03-2023 04:53,Delayed,Low Efficiency,89,89,0
J405,M03,Drilling,3.04,100,8.05,88,21-03-2023 03:20,21-03-2023 05:00,21-03-2023 03:24,21-03-2023 05:04,Completed,Moderate Efficiency,100,100,0
J406,M02,Drilling,1.32,87,3.5,83,21-03-2023 03:30,21-03-2023 04:57,21-03-2023 03:30,21-03-2023 04:57,Completed,High Efficiency,87,87,0
J407,M02,Drilling,4.92,120,11.91,90,21-03-2023 03:40,21-03-2023 05:40,21-03-2023 04:06,21-03-2023 06:06,Delayed,Low Efficiency,120,120,0
J408,M03,Drilling,1.42,54,7.62,88,21-03-2023 03:50,21-03-2023 04:44,21-03-2023 03:52,21-03-2023 04:46,Completed,High Efficiency,54,54,0
J409,M05,Grinding,2.94,31,12.64,84,21-03-2023 04:00,21-03-2023 04:31,21-03-2023 04:14,21-03-2023 04:45,Delayed,Low Efficiency,31,31,0
J410,M05,Milling,3.4,93,2.77,91,21-03-2023 04:10,21-03-2023 05:43,21-03-2023 04:14,21-03-2023 05:47,Completed,High Efficiency,93,93,0
J411,M03,Grinding,2.37,96,12.16,91,21-03-2023 04:20,21-03-2023 05:56,21-03-2023 04:44,21-03-2023 06:20,Delayed,Low Efficiency,96,96,0
J412,M01,Lathe,4.53,55.2,2.94,66.4,21-03-2023 04:30,21-03-2023 05:16,21-03-2023 04:47,21-03-2023 05:33,Delayed,Low Efficiency,46,46,0
J413,M04,Grinding,1.53,26.4,4.23,78.4,21-03-2023 04:40,21-03-2023 05:02,21-03-2023 04:39,21-03-2023 05:01,Completed,Low Efficiency,22,22,0
J414,M03,Grinding,3.26,31,2.08,90,21-03-2023 04:50,21-03-2023 05:21,21-03-2023 05:03,21-03-2023 05:34,Delayed,Low Efficiency,31,31,0
J415,M02,Lathe,1.15,33,7.35,92,21-03-2023 05:00,21-03-2023 05:33,21-03-2023 05:25,21-03-2023 05:58,Delayed,Low Efficiency,33,33,0
J416,M01,Additive,3.38,128.4,11.97,77.6,21-03-2023 05:10,21-03-2023 06:57,21-03-2023 05:05,21-03-2023 06:52,Completed,Low Efficiency,107,107,0
J417,M01,Drilling,4.98,60,6.94,72.8,21-03-2023 05:20,21-03-2023 06:10,Null,Null,Failed,Low Efficiency,50,Null,Null
J418,M04,Grinding,1.35,48,8.17,68.8,21-03-2023 05:30,21-03-2023 06:10,21-03-2023 05:32,21-03-2023 06:12,Completed,High Efficiency,40,40,0
J419,M05,Lathe,1.3,43,13.53,80,21-03-2023 05:40,21-03-2023 06:23,21-03-2023 05:43,21-03-2023 06:26,Completed,Moderate Efficiency,43,43,0
J420,M02,Additive,3.69,115,12.24,85,21-03-2023 05:50,21-03-2023 07:45,21-03-2023 05:47,21-03-2023 07:42,Completed,Low Efficiency,115,115,0
J421,M02,Milling,4.3,96,9.69,82,21-03-2023 06:00,21-03-2023 07:36,21-03-2023 05:56,21-03-2023 07:32,Completed,Low Efficiency,96,96,0
J422,M01,Additive,1.49,142.8,6.31,69.6,21-03-2023 06:10,21-03-2023 08:09,21-03-2023 06:08,21-03-2023 08:07,Completed,Low Efficiency,119,119,0
J423,M05,Grinding,3.04,105,12.92,89,21-03-2023 06:20,21-03-2023 08:05,21-03-2023 06:35,21-03-2023 08:20,Delayed,Low Efficiency,105,105,0
J424,M01,Milling,1.35,76.8,8.93,68.8,21-03-2023 06:30,21-03-2023 07:34,Null,Null,Failed,Low Efficiency,64,Null,Null
J425,M02,Drilling,4.96,110,10.48,91,21-03-2023 06:40,21-03-2023 08:30,21-03-2023 06:58,21-03-2023 08:48,Delayed,Low Efficiency,110,110,0
J426,M05,Milling,4.02,74,7.11,92,21-03-2023 06:50,21-03-2023 08:04,21-03-2023 07:17,21-03-2023 08:31,Delayed,Low Efficiency,74,74,0
J427,M05,Milling,3.79,64,10.25,98,21-03-2023 07:00,21-03-2023 08:04,21-03-2023 06:56,21-03-2023 08:00,Completed,Low Efficiency,64,64,0
J428,M05,Milling,3.22,37,11.13,88,21-03-2023 07:10,21-03-2023 07:47,21-03-2023 07:09,21-03-2023 07:46,Completed,Low Efficiency,37,37,0
J429,M01,Drilling,4.36,72,13.16,71.2,21-03-2023 07:20,21-03-2023 08:20,21-03-2023 07:19,21-03-2023 08:19,Completed,Low Efficiency,60,60,0
J430,M05,Lathe,3.39,44,12.69,85,21-03-2023 07:30,21-03-2023 08:14,21-03-2023 07:31,21-03-2023 08:15,Completed,Moderate Efficiency,44,44,0
J431,M01,Grinding,2.09,57.6,2.15,65.6,21-03-2023 07:40,21-03-2023 08:28,21-03-2023 07:39,21-03-2023 08:27,Completed,Low Efficiency,48,48,0
J432,M03,Lathe,3.14,105,12.39,96,21-03-2023 07:50,21-03-2023 09:35,21-03-2023 08:03,21-03-2023 09:48,Delayed,Low Efficiency,105,105,0
J433,M04,Milling,1.52,55.2,9.54,71.2,21-03-2023 08:00,21-03-2023 08:46,21-03-2023 07:56,21-03-2023 08:42,Completed,Low Efficiency,46,46,0
J434,M05,Grinding,3.21,87,14.22,80,21-03-2023 08:10,21-03-2023 09:37,21-03-2023 08:13,21-03-2023 09:40,Completed,Moderate Efficiency,87,87,0
J435,M02,Grinding,4.42,51,4.84,80,21-03-2023 08:20,21-03-2023 09:11,21-03-2023 08:25,21-03-2023 09:16,Completed,High Efficiency,51,51,0
J436,M04,Drilling,3.55,70.8,3.27,78.4,21-03-2023 08:30,21-03-2023 09:29,21-03-2023 08:49,21-03-2023 09:48,Delayed,Low Efficiency,59,59,0
J437,M05,Additive,4.6,57,11.57,88,21-03-2023 08:40,21-03-2023 09:37,21-03-2023 08:39,21-03-2023 09:36,Completed,Low Efficiency,57,57,0
J438,M04,Drilling,4.6,130.8,14.03,66.4,21-03-2023 08:50,21-03-2023 10:39,21-03-2023 09:16,21-03-2023 11:05,Delayed,Low Efficiency,109,109,0
J439,M02,Drilling,3.4,115,7.11,97,21-03-2023 09:00,21-03-2023 10:55,21-03-2023 09:30,21-03-2023 11:25,Delayed,Low Efficiency,115,115,0
J440,M04,Lathe,3.57,117.6,2.65,64,21-03-2023 09:10,21-03-2023 10:48,21-03-2023 09:14,21-03-2023 10:52,Completed,High Efficiency,98,98,0
J441,M04,Drilling,2.83,74.4,4.8,68.8,21-03-2023 09:20,21-03-2023 10:22,Null,Null,Failed,Low Efficiency,62,Null,Null
J442,M05,Drilling,2.77,97,3.62,87,21-03-2023 09:30,21-03-2023 11:07,21-03-2023 09:27,21-03-2023 11:04,Completed,Low Efficiency,97,97,0
J443,M03,Lathe,2.1,109,12.1,97,21-03-2023 09:40,21-03-2023 11:29,21-03-2023 09:41,21-03-2023 11:30,Completed,Moderate Efficiency,109,109,0
J444,M03,Grinding,4.32,56,14.6,83,21-03-2023 09:50,21-03-2023 10:46,21-03-2023 09:54,21-03-2023 10:50,Completed,Moderate Efficiency,56,56,0
J445,M04,Lathe,3.54,67.2,5.06,78.4,21-03-2023 10:00,21-03-2023 10:56,21-03-2023 09:56,21-03-2023 10:52,Completed,Low Efficiency,56,56,0
J446,M03,Lathe,2.2,62,10.68,97,21-03-2023 10:10,21-03-2023 11:12,Null,Null,Failed,Low Efficiency,62,Null,Null
J447,M01,Milling,3.02,87.6,3.13,69.6,21-03-2023 10:20,21-03-2023 11:33,21-03-2023 10:20,21-03-2023 11:33,Completed,Optimal Efficiency,73,73,0
J448,M05,Drilling,4.17,54,12.99,84,21-03-2023 10:30,21-03-2023 11:24,21-03-2023 10:33,21-03-2023 11:27,Completed,Moderate Efficiency,54,54,0
J449,M01,Grinding,4.65,141.6,3.42,71.2,21-03-2023 10:40,21-03-2023 12:38,21-03-2023 10:40,21-03-2023 12:38,Completed,High Efficiency,118,118,0
J450,M05,Milling,4.11,95,4.55,92,21-03-2023 10:50,21-03-2023 12:25,21-03-2023 11:16,21-03-2023 12:51,Delayed,Low Efficiency,95,95,0
J451,M01,Grinding,4.92,130.8,9.01,73.6,21-03-2023 11:00,21-03-2023 12:49,21-03-2023 11:10,21-03-2023 12:59,Delayed,Low Efficiency,109,109,0
J452,M02,Drilling,1.82,110,7.81,99,21-03-2023 11:10,21-03-2023 13:00,21-03-2023 11:15,21-03-2023 13:05,Completed,Moderate Efficiency,110,110,0
J453,M03,Additive,3.78,113,5.09,91,21-03-2023 11:20,21-03-2023 13:13,21-03-2023 11:24,21-03-2023 13:17,Completed,High Efficiency,113,113,0
J454,M03,Additive,4.44,55,6.99,91,21-03-2023 11:30,21-03-2023 12:25,21-03-2023 11:52,21-03-2023 12:47,Delayed,Low Efficiency,55,55,0
J455,M01,Grinding,3.88,128.4,2.35,73.6,21-03-2023 11:40,21-03-2023 13:27,21-03-2023 11:42,21-03-2023 13:29,Completed,High Efficiency,107,107,0
J456,M05,Drilling,4.58,75,7.59,83,21-03-2023 11:50,21-03-2023 13:05,21-03-2023 12:15,21-03-2023 13:30,Delayed,Low Efficiency,75,75,0
J457,M02,Additive,4.92,101,14.23,93,21-03-2023 12:00,21-03-2023 13:41,21-03-2023 12:28,21-03-2023 14:09,Delayed,Low Efficiency,101,101,0
J458,M03,Grinding,4.18,110,12.73,85,21-03-2023 12:10,21-03-2023 14:00,21-03-2023 12:09,21-03-2023 13:59,Completed,Low Efficiency,110,110,0
J459,M02,Grinding,4.68,93,10.61,83,21-03-2023 12:20,21-03-2023 13:53,21-03-2023 12:21,21-03-2023 13:54,Completed,Moderate Efficiency,93,93,0
J460,M04,Grinding,4.89,126,4.74,69.6,21-03-2023 12:30,21-03-2023 14:15,21-03-2023 12:28,21-03-2023 14:13,Completed,Low Efficiency,105,105,0
J461,M02,Drilling,4.06,50,9.95,97,21-03-2023 12:40,21-03-2023 13:30,21-03-2023 12:41,21-03-2023 13:31,Completed,Moderate Efficiency,50,50,0
J462,M05,Grinding,4.34,46,7.51,80,21-03-2023 12:50,21-03-2023 13:36,21-03-2023 13:02,21-03-2023 13:48,Delayed,Low Efficiency,46,46,0
J463,M02,Grinding,2.31,28,13.03,80,21-03-2023 13:00,21-03-2023 13:28,21-03-2023 12:55,21-03-2023 13:23,Completed,Low Efficiency,28,28,0
J464,M02,Lathe,1.46,92,2.84,98,21-03-2023 13:10,21-03-2023 14:42,21-03-2023 13:05,21-03-2023 14:37,Completed,Low Efficiency,92,92,0
J465,M01,Milling,4.19,33.6,2.46,71.2,21-03-2023 13:20,21-03-2023 13:48,Null,Null,Failed,Low Efficiency,28,Null,Null
J466,M01,Milling,4.8,25.2,11.49,66.4,21-03-2023 13:30,21-03-2023 13:51,21-03-2023 13:30,21-03-2023 13:51,Completed,Moderate Efficiency,21,21,0
J467,M01,Grinding,1.76,44.4,10.63,77.6,21-03-2023 13:40,21-03-2023 14:17,21-03-2023 13:38,21-03-2023 14:15,Completed,Low Efficiency,37,37,0
J468,M05,Milling,1.8,42,9.42,82,21-03-2023 13:50,21-03-2023 14:32,21-03-2023 13:49,21-03-2023 14:31,Completed,Low Efficiency,42,42,0
J469,M04,Additive,4.17,142.8,9.17,73.6,21-03-2023 14:00,21-03-2023 15:59,21-03-2023 14:00,21-03-2023 15:59,Completed,High Efficiency,119,119,0
J470,M05,Drilling,1.8,56,11.98,87,21-03-2023 14:10,21-03-2023 15:06,21-03-2023 14:14,21-03-2023 15:10,Completed,Moderate Efficiency,56,56,0
J471,M01,Lathe,1.72,26.4,2.3,72,21-03-2023 14:20,21-03-2023 14:42,21-03-2023 14:25,21-03-2023 14:47,Completed,High Efficiency,22,22,0
J472,M02,Grinding,4.92,79,7.54,98,21-03-2023 14:30,21-03-2023 15:49,21-03-2023 14:26,21-03-2023 15:45,Completed,Low Efficiency,79,79,0
J473,M04,Lathe,3.84,96,12.21,64.8,21-03-2023 14:40,21-03-2023 16:00,21-03-2023 14:35,21-03-2023 15:55,Completed,Low Efficiency,80,80,0
J474,M04,Grinding,2.98,62.4,5.65,65.6,21-03-2023 14:50,21-03-2023 15:42,21-03-2023 15:20,21-03-2023 16:12,Delayed,Low Efficiency,52,52,0
J475,M01,Lathe,2.07,127.2,8.41,76,21-03-2023 15:00,21-03-2023 16:46,21-03-2023 15:04,21-03-2023 16:50,Completed,Moderate Efficiency,106,106,0
J476,M02,Lathe,2.88,83,4.14,86,21-03-2023 15:10,21-03-2023 16:33,21-03-2023 15:13,21-03-2023 16:36,Completed,High Efficiency,83,83,0
J477,M01,Drilling,1.23,42,14.52,78.4,21-03-2023 15:20,21-03-2023 15:55,21-03-2023 15:15,21-03-2023 15:50,Completed,Low Efficiency,35,35,0
J478,M05,Milling,3.89,34,7.69,90,21-03-2023 15:30,21-03-2023 16:04,21-03-2023 15:57,21-03-2023 16:31,Delayed,Low Efficiency,34,34,0
J479,M02,Milling,4.82,66,3.68,97,21-03-2023 15:40,21-03-2023 16:46,21-03-2023 15:44,21-03-2023 16:50,Completed,High Efficiency,66,66,0
J480,M01,Grinding,2.3,64.8,5.21,64.8,21-03-2023 15:50,21-03-2023 16:44,21-03-2023 15:45,21-03-2023 16:39,Completed,Low Efficiency,54,54,0
J481,M01,Grinding,1.84,45.6,8.81,64,21-03-2023 16:00,21-03-2023 16:38,21-03-2023 16:20,21-03-2023 16:58,Delayed,Low Efficiency,38,38,0
J482,M02,Additive,2.88,73,5.99,91,21-03-2023 16:10,21-03-2023 17:23,21-03-2023 16:12,21-03-2023 17:25,Completed,High Efficiency,73,73,0
J483,M03,Milling,4,33,3.04,83,21-03-2023 16:20,21-03-2023 16:53,21-03-2023 16:17,21-03-2023 16:50,Completed,Low Efficiency,33,33,0
J484,M04,Additive,1.43,133.2,6.81,72,21-03-2023 16:30,21-03-2023 18:21,21-03-2023 16:25,21-03-2023 18:16,Completed,Low Efficiency,111,111,0
J485,M03,Lathe,3.38,34,9,95,21-03-2023 16:40,21-03-2023 17:14,21-03-2023 16:36,21-03-2023 17:10,Completed,Low Efficiency,34,34,0
J486,M03,Grinding,2.91,53,8.12,84,21-03-2023 16:50,21-03-2023 17:43,21-03-2023 16:48,21-03-2023 17:41,Completed,Low Efficiency,53,53,0
J487,M01,Lathe,3.23,120,9.22,74.4,21-03-2023 17:00,21-03-2023 18:40,21-03-2023 17:27,21-03-2023 19:07,Delayed,Low Efficiency,100,100,0
J488,M05,Milling,2.1,95,5.58,92,21-03-2023 17:10,21-03-2023 18:45,21-03-2023 17:15,21-03-2023 18:50,Completed,High Efficiency,95,95,0
J489,M04,Lathe,1.82,44.4,4.17,74.4,21-03-2023 17:20,21-03-2023 17:57,21-03-2023 17:22,21-03-2023 17:59,Completed,High Efficiency,37,37,0
